caseId,term,dateDecision,issue,issueArea,category,mappingStatus,sourceRelease,sourceRowSha256
2014-035,2014,5/26/2015,80140,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,22bc87f5c8abc5b649b96bfab7641111f7e8e79c3e43ba12a8faf9957fd9d9e1
2014-036,2014,6/1/2015,20110,2,EQUALITY,issue-area,SCDB_2025_01,a04f7731a717c91d35cde29411647a05d59c88831db0514bbcff92dba4b17c26
2014-037,2014,6/18/2015,30010,3,SPEECH,issue-area,SCDB_2025_01,0ab252e87e93ac1370f9d35513c37fd693f5c5f6abce6c22ae8fc64ff98e49f1
2014-038,2014,5/26/2015,90320,9,OTHER,residual-area,SCDB_2025_01,565d794242c72fe228d7e15d57fac65f4f47db3a7119391e830aec7a30f5bf06
2014-039,2014,3/31/2015,90290,9,OTHER,residual-area,SCDB_2025_01,c7f659cf802ee091d11f45e4bd357267989209db94cfbceaf2f6d06160d89a66
2014-040,2014,6/25/2015,20040,2,EQUALITY,issue-area,SCDB_2025_01,6eb8709c96f54c3c2641fbc610e6a8dc67eb06328068c35145b9f189942775f1
2014-041,2014,4/21/2015,10060,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,87a6a95807b7b0c94f1778c37bfbf9f4f6f4d54ebda731b163505943522b661e
2014-042,2014,6/15/2015,20310,2,EQUALITY,issue-area,SCDB_2025_01,9d0724eb5a80397f0228779fb60c7bf875c1406c98662d8df790a8ef173d7b1f
2014-043,2014,5/18/2015,20350,2,EQUALITY,issue-area,SCDB_2025_01,8df584b7ac7f24d4679146f4b09ee08c9fb6132ec35017ad9f306fe156a9e968
2014-044,2014,5/18/2015,10440,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,83a382b395361a31c7c463d75a2cb08bf4f09521d741692762b16e7362d8d7da
2014-045,2014,5/18/2015,80090,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,23cc782d08f299f433af363b84c50a36a39397e97ea873bca3157f99c181b930
2014-046,2014,6/1/2015,20060,2,EQUALITY,issue-area,SCDB_2025_01,47c38c4f06e71fed93f7023035ec6cb3a7460d0a0407d7b3a9d9c5483e33d97a
2014-047,2014,6/15/2015,60010,6,OTHER,residual-area,SCDB_2025_01,77b8c9bbebb943d0a17a123e101853d9d2c8a8093331b84c70cd39fe262c5179
2014-048,2014,6/29/2015,20090,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,a52540910b4e669bffe3a68191f723fb92357fff2e9dacbd863c93cb8a50bf0c
2014-049,2014,6/18/2015,10270,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,c50b1fb44c5c6f99fc82fe5b0e9b12da135f84a4364493bb70670ee923530e5c
2014-050,2014,6/22/2015,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,621d356238c9953700fca9920c61be8bd2f33db31efda7eeddfd9592d7000254
2014-051,2014,6/18/2015,10020,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,73f71b82bc9b68480633d4d8ae93cffd2ddd71cc48088b9bb9900a26b2b284f1
2014-052,2014,6/25/2015,120010,12,OTHER,residual-area,SCDB_2025_01,d3083c4195a39eae2bd44031ae6e223014d97ffef31090cd53421506f417d278
2014-053,2014,4/29/2015,90120,9,ADMINISTRATIVE_STATE,explicit-issue,SCDB_2025_01,87786da1d984c78577eeccfc7cd01d745b459514e5219d2eec64afcf8907b36b
2014-054,2014,4/21/2015,100030,10,FEDERALISM,issue-area,SCDB_2025_01,d2f270d95dbfa4ccc683f77e044efab12760dc0f0e2de5387e3964eca26ddb5a
2014-055,2014,4/29/2015,30140,3,ELECTION_LAW,explicit-issue,SCDB_2025_01,01bfd51bea6558be1f6d6475b4af94a0efe286d20ac18b7562831b653953dac7
2014-056,2014,1/14/2015,80340,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,5358bbccae70f24a03943c14130a9b3750309562fa2e3de30b5ea36e68cd7cb8
2014-057,2014,1/20/2015,20330,2,EQUALITY,issue-area,SCDB_2025_01,215ed6ff544e2f2ea260ec6d46cc782725fbc51524effd16f7bd20b681b93c1e
2014-058,2014,6/18/2015,30010,3,SPEECH,issue-area,SCDB_2025_01,de86ad677ab695854cf1e7b3445cd377d07bb2d6a42effcff32ade55d6a3c706
2014-059,2014,5/18/2015,20210,2,EQUALITY,issue-area,SCDB_2025_01,9e4c3e2aa0b1192235d76701c9342a063a65fb5febb055f69c9894ef3e9e55cf
2014-060,2014,6/1/2015,80030,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,cc678ed1040c22d1499e0e5c3b98e903b1f788bd6296f95543d059e19879dd1d
2014-061,2014,6/29/2015,80130,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,7901a6bc8762d511779ce7e6937d7765f546e40fc3b5b2cf99e1a3b6626c8fae
2014-062,2014,6/18/2015,10020,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,da1e7fe268555d5cb5c9419e259ddd2b79464cefc06f490a2bc1dad32084a9c9
2014-063,2014,5/26/2015,80180,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,e52da67cf42b94b1515c02c8a35420c4f8fa9f19aa786ccd11e9f03ead8a07af
2014-064,2014,6/22/2015,80180,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,ed2b651d95cac8dbc0d0fc9b2ad2091014040230be4cce1a1809b5c1d152e54d
2014-065,2014,5/18/2015,80030,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,8b0db4d2ba62034251621c3a8d42567556ad7bd9428ed83390615e216ce9a5da
2014-066,2014,5/4/2015,90330,9,OTHER,residual-area,SCDB_2025_01,97ea25bfe9ba3869af16bf8d13726bed4c9862aa0a0dc2674b06707116fc82e5
2014-067,2014,6/18/2015,10510,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,253ef521ad57c8cad90cb831ea31ba5b4bbfac34698b1ceaf76f0431b970b6d6
2014-068,2014,6/22/2015,20400,2,EQUALITY,issue-area,SCDB_2025_01,e3b296fdbae184f817d7d5973ee1bf6a35ae329714f0daa108bf525ff85f8da5
2014-069,2014,6/22/2015,40070,4,OTHER,residual-area,SCDB_2025_01,fe57440b9627950d43e1ad8b82c3ee3d1dba54fc50503513e91ff48d55c0a778
2014-070,2014,6/26/2015,40010,4,OTHER,residual-area,SCDB_2025_01,16f9c3b92e9ffaba5c08a0766ffddf09c18d07a6b828622c3793cba8caff953f
2014-071,2014,6/29/2015,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,0a03e8f73c1dbb745d3bbc29449a455c9c41d268a5d85cc3a08e39f49b4dddff
2014-072,2014,6/15/2015,90480,9,OTHER,residual-area,SCDB_2025_01,9cc2ddedac6ca2bccc240acf37249d33b9711f4b285fcc0ab76b681566a1e5b7
2014-073,2014,3/30/2015,20330,2,EQUALITY,issue-area,SCDB_2025_01,f4b9ae942d7dd929399e511a72f88d8e214768c93fdab484cba7f15f4c4f7f97
2014-074,2014,3/30/2015,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,45d3819f02707c0b9ba2f773c279ae54c082f3233d75f99125f7cbb475ac7310
2014-075,2014,6/1/2015,20400,2,EQUALITY,issue-area,SCDB_2025_01,607a0b282c0452262dcbfd4e92c178a6882f4cfe8ccacdac7462f145e3552f4c
2014-076,2014,10/6/2014,10020,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,4674026e7244b0dc02a85d023ade7931afa17ac59d4a6226e40bf34801d68efe
2014-077,2014,11/10/2014,20400,2,EQUALITY,issue-area,SCDB_2025_01,dc5bd0fc413ad561f3527035a622783862cb819d723a18e024c553e2e397c92d
2014-078,2014,11/10/2014,90110,9,OTHER,residual-area,SCDB_2025_01,580233c32403831e62c696d6c3bc38559fb3a8d7119c060db7e658a70245fb2a
2014-079,2014,11/17/2014,90040,9,OTHER,residual-area,SCDB_2025_01,0e4a2d9a1a620cf853840de458a78c3397d3a8e8444791d7dff25bbbca2f4536
2015-001,2015,12/1/2015,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,2e326e24da457e5e8b9655ad529e97b8c45f7467c6db1328cac00bd1c416813e
2015-002,2015,3/22/2016,,,OTHER,missing-required-code,SCDB_2025_01,63e108506d4a8e30232cdd72d6717236c8d7bf2f6a1a8f116480161c2358afd7
2015-003,2015,5/2/2016,10470,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,7c431c6c4adede8a898065f24f7478431413b4434d7d3e800ac2972e28ae7252
2015-004,2015,12/14/2015,80160,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,506092d50bf2603bc1ceddb8c6237338f9b63b35eaa0f42203c7255a378b4148
2015-005,2015,1/20/2016,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,762ca7eb5b76dc88ca5b7f86fd134df209f98f3ffa621d43ac9fd25e3bc6ee1c
2015-006,2015,1/25/2016,10040,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,79c9a954e58cf7b4efea4e37d30a71c73d2dcf1e9bac0277b8c1edea8bcf587b
2015-007,2015,1/12/2016,10580,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,8b9bdef2ce3f6b33f9ddf8e390faff85ef577a7600f5834af4b70e7ac747a54a
2015-008,2015,1/25/2016,80270,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,774d29518f310719ff5ae16fe753bafaff92e687128ef2ea02f6976e7744a55f
2015-009,2015,1/20/2016,90130,9,OTHER,residual-area,SCDB_2025_01,0cf99ab09dcf1619746c7c5553b560d17f37747b4315c0662c3d232b00e86ac5
2015-010,2015,5/16/2016,90220,9,OTHER,residual-area,SCDB_2025_01,e91edd56e0600ffb5d6fe248036de511f37fc37a520d7403bf67fec7f8f4cacc
2015-011,2015,5/23/2016,10250,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,bec0eba7b2131ef458610d8dcd7135c837ce369acfe622782c15ee9224abbd1d
2015-012,2015,3/1/2016,30200,3,SPEECH,issue-area,SCDB_2025_01,1811a0fe1c8c5c45d74c88d2f6a6e147f25352f2cb51e5aa6f995bb60fbcd6c6
2015-013,2015,5/19/2016,10480,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,e9e726b56b8312f267f6a51b8faeb4d1ac32e721f8864b0d8560fe6527338495
2015-014,2015,12/8/2015,90320,9,OTHER,residual-area,SCDB_2025_01,dd0ffc379c9a02fc551016fa72cf96b6063af29c46faa4ead3e21e9036fb0509
2015-015,2015,1/12/2016,20350,2,EQUALITY,issue-area,SCDB_2025_01,e2b345bd1e080478ac848c945ad3b26ae4fa4f895992d1a8ab6ea1a0e68a292a
2015-016,2015,1/20/2016,80090,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,b3af1a4bb9a29b90d419cbbde504ee233e7606f30c17be6ab937b77e5a8ec587
2015-017,2015,6/16/2016,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,647115b737ee2cd5c6b9ab99ea0ee8e75e0cf90b5177b96d50723a380d448638
2015-018,2015,3/22/2016,70040,7,OTHER,residual-area,SCDB_2025_01,8f3af03c4c5b97f98328415c8fbf14b7d5707140bb9206398c83b52c59ef5988
2015-019,2015,3/30/2016,10120,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,05c0a224ee23a481db1fbd4c558fa4c05503772b584e6bbb262e3ce42012f22a
2015-020,2015,1/25/2016,10330,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,8b2f7a419c1ca252ccfded5ffde0e3bf3f58ca105c929aa7c4dcf24934d99ddb
2015-021,2015,5/23/2016,20060,2,EQUALITY,issue-area,SCDB_2025_01,db551b64fe1164880c4b80f3666c6d842aa3fb45cb0f3ea65e7e470ae91eeaba
2015-022,2015,5/16/2016,90320,9,OTHER,residual-area,SCDB_2025_01,fc0e3a70f84dad91790f8b63e6ffb31011149c7a28ed60bd6bd885c2d1eaaafc
2015-023,2015,1/25/2016,20150,2,EQUALITY,issue-area,SCDB_2025_01,6b800cd339ef59a04591e6bdb5c6b261b17f28e186fff3d4be0b66e521dd1962
2015-024,2015,3/1/2016,100030,10,FEDERALISM,issue-area,SCDB_2025_01,c1b556aaaf6b3860aeb4310035bbfefa349c092204d95e7ca9b2e818abbfcc2d
2015-025,2015,6/23/2016,20150,2,EQUALITY,issue-area,SCDB_2025_01,b7d60999100ee78d6565f3b0e3bad89181053de7920a569a0965bc7978081b15
2015-026,2015,4/19/2016,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,56bdce60b7c9efc5f336c6b738c25d106663fcc1c7cabde6621c0bfc14f7306d
2015-027,2015,4/20/2016,20010,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,76b822fc6295786af7335fbe303472634194f0572536fa19cf41cb694f7f1350
2015-028,2015,4/4/2016,20010,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,5868e72fe66985df76723022b35aef413dcc7ef2a623183a7d302ea32546affc
2015-029,2015,6/23/2016,20070,2,EQUALITY,issue-area,SCDB_2025_01,dd16f254bf450726fbc627507b88e9325f850bf2a5c97bf83df6327628203cc0
2015-030,2015,3/29/2016,70030,7,OTHER,residual-area,SCDB_2025_01,7ef234eff0cef33f16aa6472d9f199aa6c5f3ba18a98a568b0ff9438a029af6e
2015-031,2015,4/20/2016,10560,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,6df5fb2fdcc654209368acd2c86cf759ac6423b8638d4ee021b4c21d09686cd2
2015-032,2015,1/20/2016,90150,9,OTHER,residual-area,SCDB_2025_01,74f5e21efa285741ff8672acb594e5a13c92668f2973b270a16cf4af74dc31c5
2015-033,2015,4/20/2016,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,f20eb57a2854b15bbcb42a76f0710baf793a9e6b3bbc8a7503bb875768f5b2bc
2015-034,2015,6/9/2016,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,0bea24917796027191d197fc9dffd7a0be9066f49d4c0c2e12db347823b0125b
2015-035,2015,4/26/2016,30010,3,SPEECH,issue-area,SCDB_2025_01,b66a4d47f67a9b21826f9c28db7ca24d501db8cba85d9f0328f4f1e949e71f4f
2015-036,2015,3/7/2016,90520,9,OTHER,residual-area,SCDB_2025_01,53f1c899cb6741a8ec1752d9be36d4d6cd013f3404976f713519d8bec49a4ef4
2015-037,2015,3/22/2016,20160,2,EQUALITY,issue-area,SCDB_2025_01,42b613075423cefde80342453882beecb3ef603a0872b6a17b8b9d8abcb6e33b
2015-038,2015,3/22/2016,80130,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,966f2337714097297742eb8d29e2c1417977b6f3de577585933f20f580118024
2015-039,2015,6/20/2016,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,741e513001f48db8b173bb7e93fe526e259ed3707b2b8ad669617f717d36ef23
2015-040,2015,6/20/2016,10510,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,a9443153aeac9bc1f7abea1344fe7749350b62058328bab0d1638c0a8977d9bc
2015-041,2015,6/13/2016,80180,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,3a427404b0f791f629d9a07d59d82d6a8aa611771d2f371f61dcfc0ece4f75ee
2015-042,2015,4/19/2016,100100,10,FEDERALISM,issue-area,SCDB_2025_01,ad2312f8cf25930cc357ed00df2b1a60a605b04ae8bfae4f948deb0a4394ecca
2015-044,2015,6/27/2016,10440,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,611eeaf21c4a62fcfd1d88016f26c8f1e8857773d98e697b2d4b1fd2537949d6
2015-045,2015,6/9/2016,40050,4,OTHER,residual-area,SCDB_2025_01,89cef77fcf99b095b13f2ee2d574b6afb2f43766e3a1dc6475333e36d24ada82
2015-046,2015,4/4/2016,10570,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,e31d1d5648dc991efcac347cb5e87d6e67e30bddc535049d72bf9ebf143a2752
2015-047,2015,5/16/2016,80030,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,88d4e287319bffcd72c0cefe32c4cc722a751e496af9330bcc5823e6db78d5fa
2015-048,2015,6/27/2016,50020,5,EQUALITY,issue-area,SCDB_2025_01,bc9a8f2a258d8b53540cd0f034a92ac8834b6766fb5d7a41476c1cb8546ee187
2015-049,2015,5/23/2016,90230,9,OTHER,residual-area,SCDB_2025_01,debb9ff9965de10c333309e8234a4dac41ed4748162254b66e3e729f78bea1a5
2015-050,2015,6/20/2016,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,77ef9111dc0263df447bee72c2a565ea9bdad21ed20a4132b5fd82f0b95a9513
2015-051,2015,6/6/2016,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,2d61e1bcab28710908ff453e22015953d026a4311090968e214ea85de3592a0d
2015-052,2015,5/19/2016,10590,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,73c8af31e08990c317dfc76e29756c2f1f12bb7fe9dd914f58de67a9229777ca
2015-053,2015,5/16/2016,20100,2,EQUALITY,issue-area,SCDB_2025_01,6f0056a8a9831e8855cec1aa8ceb4f718e57d22480439b220365de2b2843701e
2015-054,2015,6/6/2016,20400,2,EQUALITY,issue-area,SCDB_2025_01,c34251cb784d05ff063b7276230b2c855f43e1a886469ef44ddcd1d3c1868012
2015-055,2015,4/18/2016,10040,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,2f7eaa8bd1bccd8dac6da281bb86d4ca9959e42698ececa52e07adf72c06a41c
2015-056,2015,5/31/2016,80130,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,602a12b2e5ee90a285093dcadc3f2d57587e1ed19c5571c530485b1bc418ad54
2015-057,2015,1/25/2016,80090,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,ca9a1bdf1c1bc1649928d6c0aae21de41d9a20c484995202fddfdf18613f7dbe
2015-058,2015,1/25/2016,60010,6,OTHER,residual-area,SCDB_2025_01,0af087df60c99f2b3d85e4c3e73b2106d64fd1fe314e6d25a27220315a804943
2015-059,2015,3/7/2016,80110,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,5f75b73aa78d1cefb7a1f0aad63c39468e5da5aa9bfe8f2ffe14ef7390afc89f
2015-060,2015,3/7/2016,10160,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,7d506ed94d660b7c694542dc5013a8b382e1d55fca9e5b3877cb6af533fe84dd
2015-061,2015,3/21/2016,10440,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,fec162f573a53ba5a90609e03e337e1e24ee0734f79d4a30aff7393e5e07292f
2015-062,2015,6/13/2016,80030,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,8196b35e39ff1f2f11bfbfcf6e557f1022d643afcd17a2f24a0d6c618e1fa037
2015-063,2015,5/16/2016,30160,3,SPEECH,issue-area,SCDB_2025_01,b23fa091df7bb758f2671903a5443a66caee0277bac6aefbd753f6b9882931b3
2015-064,2015,5/19/2016,20060,2,EQUALITY,issue-area,SCDB_2025_01,6717cf6e1b504fae460947eff3e681726f970038a7448de8eff6f8ec56a3b18a
2015-065,2015,6/23/2016,20260,2,EQUALITY,issue-area,SCDB_2025_01,e4226953817fbde74f0bb013a94ccb4a53d4dce7c85e18c8654fe29000b884f7
2015-066,2015,6/13/2016,10120,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,873538e28da1cabdea1c804300df42245eb63a943ed7a24da181f40098ed6d30
2015-067,2015,6/16/2016,80140,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,9d9ab7a4dd621fe7a5f01b3b3bac0baae526725998121c1daca1d7c0784ea1ae
2015-068,2015,6/23/2016,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,29e34a2df5c8974b66cd01a20d33374d1c6316ff42d0e38c54488a9d362bc323
2015-069,2015,6/20/2016,70040,7,OTHER,residual-area,SCDB_2025_01,9881992faebddafbe3ba84b9383aa40650f6fb6b43f04ed344387b74b16da1fb
2015-070,2015,6/16/2016,60010,6,OTHER,residual-area,SCDB_2025_01,1ad7d2286c67e53407548adf378c711e5d1c7edabe95af06c37a8ff02a31cffc
2015-071,2015,6/20/2016,80180,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,137dc0c4c61aa3d017549f2333f73a977d7cb6ed4672f57870549ad5eb23effe
2015-072,2015,6/23/2016,10440,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,704883fe83fddf6a686f89da685932e76dc403fe28b951da067916ff3991a006
2015-073,2015,3/21/2016,110020,11,FEDERALISM,issue-area,SCDB_2025_01,9b2c60850c470c3b3d054a0d6ce2d9ab33c61bfca7deb03b33c77576c2a21cf0
2015-074,2015,4/4/2016,10120,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,2f546cc38ca2fb1487657f2608cae8d564e0c2a9e063303e5cd90aef08e8747f
2015-075,2015,6/27/2016,10450,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,307bb89648b86b672f8a20873f4b04f3de8b0657feb2d8f51032d57244a4e55e
2015-076,2015,6/9/2016,90320,9,OTHER,residual-area,SCDB_2025_01,72a3aede8dec0e805107b93dc78b75439afebf126548fc1ed3383e2a78021994
2015-077,2015,5/31/2016,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,f11c6706a13905da944fc74807175bd6e507ffbcd78a77e23aacb12a24c77944
2015-078,2015,5/31/2016,10020,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,37f5f4ce70f5bcdbc3b7c45ebbe52ca9dca1660d0ce0e1d0db4e8e59d168c59e
2015-079,2015,5/16/2016,10020,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,1e92969d035f1c84e23691e276701a5918df94ebd2d34c618d0ccd92e4cd5b6a
2015-082,2015,10/5/2015,10120,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,aa27bb0f5c76ec7ae993f8819e0e977378c157a75aaf5cdb8c1d9648d3608201
2015-083,2015,11/9/2015,10060,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,08cfae06ee792c408a889352dec63907921e744c5c18f500c70ec211b91bd412
2015-084,2015,12/14/2015,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,ce6f00cecb7c7ec115eb2e75fedb8c160410ddedcdf6f133e42a28e6a40574d8
2016-001,2016,12/6/2016,80180,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,733a3bedeaf29f1e6e9aeb68d1d0c35559467b2f400c885e79e4568f42ff5c6d
2016-002,2016,3/6/2017,10200,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,b5b637630666b5998baecf4378dd50235b460bfbb136062b1ecca2fbcd614f97
2016-003,2016,4/19/2017,90330,9,OTHER,residual-area,SCDB_2025_01,662e34580a38fd36ea8fb7960656bb021f95345c99ee74498be1f26090579815
2016-004,2016,12/6/2016,10450,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,f2765dee0113b71240d8fcb07cc7ade9f6d77b667c36dd0b1565d104bfb9f5ad
2016-005,2016,3/21/2017,10050,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,00daa0ae8f7bbf6e3274bc21437f88bcfa6632415875f82da3c4de094eb99d05
2016-006,2016,2/22/2017,20210,2,EQUALITY,issue-area,SCDB_2025_01,60f963cf9a93611d46d47b3f68b02b023560d8e6f01794a8bf278b17cf8957ca
2016-007,2016,3/22/2017,80190,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,63fd4ffd7a05855acd3238cb8320c8ba96b5e92849adcf20f073b01453eb6f4f
2016-008,2016,3/22/2017,80030,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,b2ab605f9608089e219665fe6f60af3586d6e3444843a165ebd29ee86a192e71
2016-009,2016,3/21/2017,80180,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,b5e92caf2045578881da790a176a87d1b34cbc99998acb0eccc0b36109107d9f
2016-010,2016,5/1/2017,90320,9,OTHER,residual-area,SCDB_2025_01,d027601f6de2a0b077b1cd69c831ec3f3d2323c85ce2898b1f7a0fedca83ed4c
2016-011,2016,3/21/2017,130015,13,EMERGENCY_POWERS,explicit-issue,SCDB_2025_01,cfb052946493817b599e63b47f72441734f6c6ba69de3b3e4456de55cb445b46
2016-013,2016,5/1/2017,90280,9,OTHER,residual-area,SCDB_2025_01,4f610b128e485e7f61820e7850c22447bd7b1e8c05dadc552d7da6cf09049e9b
2016-014,2016,1/18/2017,90320,9,OTHER,residual-area,SCDB_2025_01,441bdd611b0480c6f06b353ce3bcc79ef66baa05d71102f072c330446ae52523
2016-015,2016,6/12/2017,20270,2,EQUALITY,issue-area,SCDB_2025_01,e8cd5cc25fa7c2311178de6d0d9615f29a1d3acafaab07ae2063668ff3c96e81
2016-016,2016,11/29/2016,10170,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,ab29e954b8e6d170d44ba3d27c039c6a832291c500d4b6fbf07391966b6379e2
2016-017,2016,10/11/2016,10560,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,71c68fffecbd4257fae2be6ba1fde1de470eb62618f8444a7fede77cc4bf4f90
2016-020,2016,12/6/2016,80060,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,bb3dd8f41c6a96a9590573c9492750d34c30f4bb345a2bc7d1bb60c1300b06eb
2016-026,2016,3/6/2017,10560,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,e4564c10d7559f0a20d6440f10f686e86d87f19c5d8ac0b026552abc99405083
2016-027,2016,3/28/2017,10130,1,CRIMINAL_PROCEDURE,issue-area,SCDB_2025_01,c3a24f94292e081184f2ac5746145b8a2fd99cb7f7bbcde28e80d4cce93c804f
2016-029,2016,3/1/2017,20010,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,3c429c81e8442ee47b15290361f916f914b6ed98bcee124b65627e26adbfbdac
2016-030,2016,5/22/2017,20090,2,ELECTION_LAW,explicit-issue,SCDB_2025_01,2bab2425a305ec2f41040c6e742dbe8b728797026b5c481983deca79130d0b6b
2016-031,2016,2/22/2017,80180,8,ADMINISTRATIVE_STATE,issue-area,SCDB_2025_01,3b5dedfc6ea258f9aed7ec9f1ca5795b34b4b0bdfd120b5a825f51a2924c1c2c
2016-033,2016,4/19/2017,40070,4,OTHER,residual-area,SCDB_2025_01,4f54035cf33379deba7d0af6f51e16126f77a0e6d56e3dbcd8a3ea2581087326
2016-034,2016,4/25/2017,20160,2,EQUALITY,issue-area,SCDB_2025_01,d2f7bdc0cfdba218f8025589f9cdfd5c75655fc7fafd4058beb00ea5828990c0
2016-035,2016,3/29/2017,30020,3,SPEECH,issue-area,SCDB_2025_01,c307b0f667ab16562f96c5fb51717b69ebc184bbb99a8d36ccbee5b0faea5766
2016-036,2016,4/18/2017,90320,9,OTHER,residual-area,SCDB_2025_01,4670e735d52abbd1008f006666d7e867f8351b8a5c89e655b75909c9dbe4fc43
2016-037,2016,3/22/2017,20210,2,EQUALITY,issue-area,SCDB_2025_01,57cd63f079009a572c17eb6f86067ea22652626a189d5bf087d77b198af2489c
2016-039,2016,5/15/2017,20100,2,EQUALITY,issue-area,SCDB_2025_01,603a39975653da8fb0f0772ce7d0215e5bce3e2d51a1aab8d5b4af8cca16d11d
2016-040,2016,6/19/2017,30010,3,SPEECH,issue-area,SCDB_2025_01,b7a99a909bd33b2791c2fd31e3cfd6ce5a762a04bcf26d07fca5eb863731ec29
